Customer_ID,recency,frequency,monetary,log_monetary,cluster,segment
CUST_00416,81,4,8661.029999999999,9.066704385171946,1,Loyal Customers
CUST_00417,173,6,6250.51,8.740578313549868,0,Champions
CUST_00418,121,7,6008.9800000000005,8.701176699736695,0,Champions
CUST_00419,130,5,4757.139999999999,8.467612114557806,1,Loyal Customers
CUST_00420,323,1,2349.09,7.7622089042772,3,New / Low-Engagement
CUST_00421,68,3,7386.08,8.907487807306294,1,Loyal Customers
CUST_00422,62,3,12480.420000000002,9.431996417502015,1,Loyal Customers
CUST_00423,166,3,5998.98,8.699511414871303,1,Loyal Customers
CUST_00424,4,2,1296.0,7.167809184316444,2,At Risk
CUST_00425,1,10,9990.1,9.209449975691037,0,Champions
CUST_00426,143,5,3400.2000000000003,8.131883589511638,1,Loyal Customers
CUST_00427,194,3,28571.71,10.26020734546913,1,Loyal Customers
CUST_00428,76,1,295.88,5.693328016752342,2,At Risk
CUST_00429,72,5,2715.2400000000002,7.907003850017613,1,Loyal Customers
CUST_00430,162,5,3822.06,8.24880642805403,1,Loyal Customers
CUST_00431,1,6,12412.81,9.426564841556003,0,Champions
CUST_00432,3,7,3653.62,8.203747399610656,0,Champions
CUST_00433,7,3,2794.06,7.935608852263977,1,Loyal Customers
CUST_00434,28,2,2653.11,7.8838646609059,1,Loyal Customers
CUST_00435,87,3,14177.36,9.55947213754415,1,Loyal Customers
CUST_00436,58,4,4380.76,8.38520574914387,1,Loyal Customers
CUST_00437,65,5,11406.7,9.342043844973093,1,Loyal Customers
CUST_00438,38,4,7347.46,8.902246046444178,1,Loyal Customers
CUST_00439,351,1,534.0,6.282266746896006,3,New / Low-Engagement
CUST_00440,32,4,1478.74,7.299621675649706,1,Loyal Customers
CUST_00441,193,4,5848.24,8.674067017256364,1,Loyal Customers
CUST_00442,123,2,2483.6099999999997,7.8178709845642,1,Loyal Customers
CUST_00443,30,5,9044.77,9.110052524112076,0,Champions
CUST_00444,35,8,3983.39,8.290139505479686,0,Champions
CUST_00445,33,3,889.8299999999999,6.79215361240931,2,At Risk
CUST_00446,104,2,884.53,6.7861863358133165,2,At Risk
CUST_00447,96,4,6394.88,8.763409312051763,1,Loyal Customers
CUST_00448,179,2,2424.96,7.7939826013219,1,Loyal Customers
CUST_00449,205,2,793.71,6.677977268231755,3,New / Low-Engagement
CUST_00450,116,2,1237.47,7.121632025785814,2,At Risk
CUST_00451,8,1,25.78,3.2876553402630266,2,At Risk
CUST_00452,119,3,486.68,6.189659453058227,2,At Risk
CUST_00453,83,3,4206.42,8.344604912218127,1,Loyal Customers
CUST_00454,79,2,275.95,5.623836984479113,2,At Risk
CUST_00455,39,2,16478.079999999998,9.709846976662456,1,Loyal Customers
CUST_00456,132,2,3964.3399999999997,8.28534688070786,1,Loyal Customers
CUST_00457,44,6,5075.57,8.532391115674082,0,Champions
CUST_00458,51,2,941.9,6.848960232471631,2,At Risk
CUST_00459,213,1,169.89,5.141020074658817,2,At Risk
CUST_00460,169,1,1177.73,7.072192866677531,2,At Risk
CUST_00461,81,3,2348.32,7.7618812035629015,1,Loyal Customers
CUST_00462,191,3,3540.63,8.17234235212974,1,Loyal Customers
CUST_00463,37,3,1308.46,7.1773701174713,2,At Risk
CUST_00464,243,2,2296.01,7.739363556184193,3,New / Low-Engagement
CUST_00465,131,1,536.52,6.286965968611894,2,At Risk
CUST_00466,35,5,4061.17,8.309472592569364,1,Loyal Customers
CUST_00467,46,4,1132.03,7.032650739053453,1,Loyal Customers
CUST_00468,181,1,212.36,5.362980879873759,2,At Risk
CUST_00469,30,10,15782.27,9.66670579726647,0,Champions
CUST_00470,126,3,610.6899999999999,6.416225618231942,2,At Risk
CUST_00471,101,3,2669.37,7.889972318572447,1,Loyal Customers
CUST_00472,14,7,26235.6,10.174910661491966,0,Champions
CUST_00473,20,3,9328.449999999999,9.140931342478925,1,Loyal Customers
CUST_00474,15,5,7802.66,8.962348133392583,0,Champions
CUST_00475,168,5,5262.03,8.568462185508539,1,Loyal Customers
CUST_00476,17,5,13848.26,9.535987080585185,0,Champions
CUST_00477,43,3,4369.83,8.382708201405075,1,Loyal Customers
CUST_00478,36,9,9258.79,9.133436649197327,0,Champions
CUST_00479,177,1,340.5,5.833347679010845,2,At Risk
CUST_00480,20,2,59.4,4.100989104940769,2,At Risk
CUST_00481,149,2,203.44,5.320274533900079,2,At Risk
CUST_00482,111,3,3121.58,8.04641486216793,1,Loyal Customers
CUST_00483,55,5,4324.98,8.37239398329381,1,Loyal Customers
CUST_00484,261,2,519.38,6.254559313924419,3,New / Low-Engagement
CUST_00485,14,6,5770.95,8.66076525734758,0,Champions
CUST_00486,81,7,8276.130000000001,9.02125156893579,0,Champions
CUST_00487,21,3,2731.71,7.91304906979667,1,Loyal Customers
CUST_00488,192,3,5958.18,8.692688166701245,1,Loyal Customers
CUST_00489,13,10,22299.010000000002,10.012342405878602,0,Champions
CUST_00490,227,3,8366.03,9.032054261803692,1,Loyal Customers
CUST_00491,186,1,625.91,6.440802989660116,2,At Risk
CUST_00492,117,2,4359.17,8.380266326408645,1,Loyal Customers
CUST_00493,60,3,2934.5299999999997,7.984643295176087,1,Loyal Customers
CUST_00494,407,2,939.99,6.846932512536352,3,New / Low-Engagement
CUST_00495,300,1,1296.81,7.1684335075048935,3,New / Low-Engagement
CUST_00496,3,2,3802.32,8.24362964848511,1,Loyal Customers
CUST_00497,108,3,3125.27,8.04759587961239,1,Loyal Customers
CUST_00498,253,3,5281.46,8.572147177289276,3,New / Low-Engagement
CUST_00499,36,2,2111.96,7.655845087006207,1,Loyal Customers
CUST_00500,150,2,1132.27,7.032862538021725,2,At Risk
CUST_00501,109,2,3101.72,8.04003442512073,1,Loyal Customers
CUST_00502,139,1,969.8,6.878120473852446,2,At Risk
CUST_00503,48,5,5073.1,8.531904448281932,1,Loyal Customers
CUST_00504,167,3,1191.06,7.0834381819289725,2,At Risk
CUST_00505,301,1,303.3,5.718014056902925,3,New / Low-Engagement
CUST_00506,53,4,4711.0,8.457867725331422,1,Loyal Customers
CUST_00507,179,5,857.79,6.755524421782198,1,Loyal Customers
CUST_00508,107,5,5176.95,8.552164504026932,1,Loyal Customers
CUST_00509,139,2,2389.2799999999997,7.779165792875182,1,Loyal Customers
CUST_00510,157,5,7314.56,8.897758865547962,1,Loyal Customers
CUST_00511,5,5,1059.6200000000001,6.966608921775847,1,Loyal Customers
CUST_00512,329,2,1069.67,6.976039899718727,3,New / Low-Engagement
CUST_00513,58,5,11606.28,9.359387766451485,0,Champions
CUST_00514,348,1,305.98,5.726782598885262,3,New / Low-Engagement
CUST_00515,375,2,647.8499999999999,6.475201565183239,3,New / Low-Engagement
CUST_00516,297,3,3243.8,8.084808993956809,3,New / Low-Engagement
CUST_00517,123,2,1651.1999999999998,7.409863012128405,2,At Risk
CUST_00518,180,3,570.74,6.348684342588152,2,At Risk
CUST_00519,251,3,960.14,6.8681200799414475,3,New / Low-Engagement
CUST_00520,10,1,442.53,6.094765443204853,2,At Risk
CUST_00521,201,4,3062.31,8.027251309677641,1,Loyal Customers
CUST_00522,150,5,1140.5900000000001,7.040177306488662,1,Loyal Customers
CUST_00523,284,3,976.52,6.885018752008267,3,New / Low-Engagement
CUST_00524,35,3,5465.570000000001,8.606406642061007,1,Loyal Customers
CUST_00525,351,2,482.07000000000005,6.180161570687824,3,New / Low-Engagement
CUST_00526,48,3,2469.5,7.812175838285805,1,Loyal Customers
CUST_00527,207,2,3965.47,8.285631809370457,1,Loyal Customers
CUST_00528,163,3,1877.4399999999998,7.538196924125957,1,Loyal Customers
CUST_00529,183,1,4636.65,8.441963051406079,1,Loyal Customers
CUST_00530,252,2,631.94,6.450375630921773,3,New / Low-Engagement
CUST_00531,109,1,303.12,5.717422360360236,2,At Risk
CUST_00532,250,3,2291.6800000000003,7.737476717951274,3,New / Low-Engagement
CUST_00533,33,4,3629.29,8.197067813875039,1,Loyal Customers
CUST_00534,49,2,639.69,6.462545720594343,2,At Risk
CUST_00535,101,1,401.04,5.9965515861565395,2,At Risk
CUST_00536,71,6,16556.48,9.714593242446583,0,Champions
CUST_00537,78,1,197.88,5.292701627762401,2,At Risk
CUST_00538,151,1,160.32,5.083389970005167,2,At Risk
CUST_00539,59,4,2246.39,7.717524821877714,1,Loyal Customers
CUST_00540,82,2,2272.4900000000002,7.729071374750883,1,Loyal Customers
CUST_00541,62,3,1750.48,7.468216423788447,1,Loyal Customers
CUST_00542,5,1,1820.35,7.507333263345918,2,At Risk
CUST_00543,79,2,11490.7,9.349380314641833,1,Loyal Customers
CUST_00544,370,1,233.25,5.456388921118531,3,New / Low-Engagement
CUST_00545,75,5,4684.01,8.452123329141964,1,Loyal Customers
CUST_00546,434,1,57.8,4.074141854904581,3,New / Low-Engagement
CUST_00547,301,1,176.4,5.178407069875479,3,New / Low-Engagement
CUST_00548,375,1,290.88,5.67634275889742,3,New / Low-Engagement
CUST_00549,234,1,789.54,6.67271625625486,3,New / Low-Engagement
CUST_00550,63,5,3119.18,8.045645971447083,1,Loyal Customers
CUST_00551,242,2,804.6800000000001,6.691686641339889,3,New / Low-Engagement
CUST_00552,25,5,5870.8,8.677916509768794,1,Loyal Customers
CUST_00553,32,5,17580.52,9.774603629390064,0,Champions
CUST_00554,31,2,823.36,6.714607327703308,2,At Risk
CUST_00555,127,2,471.4,6.157826084323207,2,At Risk
CUST_00556,237,1,320.72,5.773681602035868,3,New / Low-Engagement
CUST_00557,120,1,462.56,6.138935826466191,2,At Risk
CUST_00558,107,2,2023.65,7.613152125095998,1,Loyal Customers
CUST_00559,87,4,2783.83,7.93194210920565,1,Loyal Customers
CUST_00560,142,2,674.62,6.515630787811046,2,At Risk
CUST_00561,31,1,416.3,6.033805387597507,2,At Risk
CUST_00562,139,2,1334.5,7.197061032550016,2,At Risk
CUST_00563,78,5,7184.01,8.879752190300605,1,Loyal Customers
CUST_00564,52,3,3531.8700000000003,8.169865850758015,1,Loyal Customers
CUST_00565,22,2,472.78000000000003,6.160743078929981,2,At Risk
CUST_00566,316,2,1140.33,7.039949528028511,3,New / Low-Engagement
CUST_00567,47,4,5953.01,8.691820221117476,1,Loyal Customers
CUST_00568,392,2,10429.22,9.252462640773322,3,New / Low-Engagement
CUST_00569,71,7,8213.13,9.013611121028712,0,Champions
CUST_00570,333,2,361.96000000000004,5.894292635355709,3,New / Low-Engagement
CUST_00571,167,1,266.16,5.587847729857435,2,At Risk
CUST_00572,191,3,1418.67,7.258179729221355,1,Loyal Customers
CUST_00573,3,2,965.99,6.8741881541381895,2,At Risk
CUST_00574,69,1,5803.24,8.666343963941715,1,Loyal Customers
CUST_00575,50,5,13548.09,9.514074665381015,0,Champions
CUST_00576,36,4,3058.08,8.025869496146303,1,Loyal Customers
CUST_00577,15,9,5101.69,8.537523130639435,0,Champions
CUST_00578,82,6,8024.82,8.990419123463484,0,Champions
CUST_00579,76,1,138.45,4.937706114073498,2,At Risk
CUST_00580,58,4,3999.2400000000002,8.2941096383021,1,Loyal Customers
CUST_00581,192,3,1296.05,7.167847734074549,3,New / Low-Engagement
CUST_00582,164,2,4474.320000000001,8.406333136532242,1,Loyal Customers
CUST_00583,182,4,10039.689999999999,9.21440111598386,1,Loyal Customers
CUST_00584,96,2,819.51,6.709926098146309,2,At Risk
CUST_00585,48,10,17144.059999999998,9.749465364453451,0,Champions
CUST_00586,201,3,2040.16,7.621273552681913,1,Loyal Customers
CUST_00587,53,1,1497.05,7.311919541357253,2,At Risk
CUST_00588,87,3,5404.49,8.59517038276349,1,Loyal Customers
CUST_00589,124,3,1014.81,6.923441602776259,2,At Risk
CUST_00590,16,1,19.23,3.007166651179654,2,At Risk
CUST_00591,67,7,13731.58,9.52752639079602,0,Champions
CUST_00592,247,3,762.68,6.6381488532575865,3,New / Low-Engagement
CUST_00593,16,10,1974.43,7.5885413751563195,0,Champions
CUST_00594,224,1,398.48,5.990163701374934,3,New / Low-Engagement
CUST_00595,15,5,5222.44,8.560911467660429,1,Loyal Customers
CUST_00596,75,3,2975.75,7.998587380331284,1,Loyal Customers
CUST_00597,143,7,4804.150000000001,8.477443538398928,0,Champions
CUST_00598,26,9,7399.2699999999995,8.909271765013132,0,Champions
CUST_00599,335,1,184.68,5.224024761966182,3,New / Low-Engagement
CUST_00600,241,4,23188.96,10.051474705366676,1,Loyal Customers
CUST_00601,59,3,2004.45,7.60362375346077,1,Loyal Customers
CUST_00602,40,6,16486.29,9.710345060022544,0,Champions
CUST_00603,17,6,9604.86,9.17012860789412,0,Champions
CUST_00604,80,2,570.06,6.347494282944726,2,At Risk
CUST_00605,183,5,9920.44,9.202453351034361,1,Loyal Customers
CUST_00606,84,3,6761.5199999999995,8.819150880636501,1,Loyal Customers
CUST_00607,205,1,87.2,4.4796069630127455,2,At Risk
CUST_00608,101,9,12394.35,9.425076681263045,0,Champions
CUST_00609,55,4,2208.8599999999997,7.700684444088913,1,Loyal Customers
CUST_00610,291,2,748.0699999999999,6.618832437094223,3,New / Low-Engagement
CUST_00611,126,2,943.21,6.85034859903259,2,At Risk
CUST_00612,10,6,8177.33,9.009243252274805,0,Champions
CUST_00613,48,9,15718.970000000001,9.66268715758443,0,Champions
CUST_00614,50,1,676.46,6.518350510420486,2,At Risk
CUST_00615,33,3,4458.93,8.402888349823677,1,Loyal Customers
CUST_00616,359,1,96.6,4.580877493419047,3,New / Low-Engagement
CUST_00617,5,5,1831.28,7.513316371983421,1,Loyal Customers
CUST_00618,38,3,1013.0899999999999,6.921746937608874,2,At Risk
CUST_00619,29,3,9431.2,9.151884646402914,1,Loyal Customers
CUST_00620,177,2,621.21,6.433277656336955,2,At Risk
CUST_00621,154,3,1218.8200000000002,7.106458585858454,2,At Risk
CUST_00622,179,3,5424.280000000001,8.598824789979986,1,Loyal Customers
CUST_00623,48,6,5742.25,8.65578053117228,0,Champions
CUST_00624,146,1,77.56,4.36386266404621,2,At Risk
CUST_00625,2,5,14381.05,9.573736180224328,0,Champions
CUST_00626,22,9,30787.31,10.334890351461514,0,Champions
CUST_00627,365,2,1057.64,6.964740344464794,3,New / Low-Engagement
CUST_00628,104,3,1293.41,7.165810271861529,2,At Risk
CUST_00629,17,5,2575.84,7.854319121025969,1,Loyal Customers
CUST_00630,35,1,104.78,4.6613614656378335,2,At Risk
CUST_00631,76,3,13874.8,9.537901594610155,1,Loyal Customers
CUST_00632,56,3,483.89000000000004,6.183922061089827,2,At Risk
CUST_00633,4,7,7592.38,8.935032094056057,0,Champions
CUST_00634,61,2,128.92,4.866918876413368,2,At Risk
CUST_00635,29,6,14745.15,9.59873731074796,0,Champions
CUST_00636,12,5,7311.280000000001,8.89731040561745,1,Loyal Customers
CUST_00637,1,2,1678.02,7.425965568858889,2,At Risk
CUST_00638,299,3,15600.49,9.655121701497082,1,Loyal Customers
CUST_00639,34,2,4968.28,8.511030239380824,1,Loyal Customers
CUST_00640,23,5,5623.15,8.634825104543076,1,Loyal Customers
CUST_00641,111,9,11421.47,9.343337747038705,0,Champions
CUST_00642,128,2,1454.4,7.283036055912986,2,At Risk
CUST_00643,126,4,1372.69,7.22525582869485,1,Loyal Customers
CUST_00644,87,3,10390.55,9.248748254872437,1,Loyal Customers
CUST_00645,127,4,2416.2,7.790365124487403,1,Loyal Customers
CUST_00646,11,8,7253.68,8.889402056833463,0,Champions
CUST_00647,84,3,4430.84,8.396570126692428,1,Loyal Customers
CUST_00648,103,4,5048.75,8.5270940160935,1,Loyal Customers
CUST_00649,42,5,10389.22,9.24862025807507,0,Champions
CUST_00650,40,4,2969.38,7.996445169740284,1,Loyal Customers
CUST_00651,113,3,947.77,6.855166408856558,2,At Risk
CUST_00652,51,3,11292.42,9.331975534212473,1,Loyal Customers
CUST_00653,110,3,990.8,6.8995214740550335,2,At Risk
CUST_00654,234,4,3700.0899999999997,8.216382649842442,1,Loyal Customers
CUST_00655,206,2,5572.740000000001,8.625821561815833,1,Loyal Customers
CUST_00656,107,2,1602.68,7.380056267276556,2,At Risk
CUST_00657,18,4,769.69,6.647286217482434,2,At Risk
CUST_00658,188,2,2516.1600000000003,7.830886560854345,1,Loyal Customers
CUST_00659,202,1,110.7,4.715816706075155,2,At Risk
CUST_00660,52,1,121.66,4.809416300197838,2,At Risk
CUST_00661,4,3,288.03,5.666530488953312,2,At Risk
CUST_00662,37,2,1245.04,7.127725801560849,2,At Risk
CUST_00663,377,2,879.09,6.780024174970026,3,New / Low-Engagement
CUST_00664,111,3,353.55,5.870849379750005,2,At Risk
CUST_00665,4,5,25004.65,10.126857078316185,0,Champions
CUST_00666,170,3,2376.2200000000003,7.773687016716411,1,Loyal Customers
CUST_00667,120,2,5525.65,8.617337124335085,1,Loyal Customers
CUST_00668,135,3,1911.5,7.556166565700691,1,Loyal Customers
CUST_00669,146,3,18624.550000000003,9.832289573013094,1,Loyal Customers
CUST_00670,28,4,362.89,5.8968516241635855,2,At Risk
CUST_00671,40,2,1842.3,7.519312722502128,1,Loyal Customers
CUST_00672,349,2,1486.58,7.3049059174862165,3,New / Low-Engagement
CUST_00673,129,1,1168.84,7.0646222663036236,2,At Risk
CUST_00674,54,5,8103.57,9.000183379091807,1,Loyal Customers
CUST_00675,147,4,18382.56,9.81921206594659,1,Loyal Customers
CUST_00676,72,9,20324.46,9.919629566386229,0,Champions
CUST_00677,5,2,2100.0,7.650168700845001,1,Loyal Customers
CUST_00678,178,1,142.21,4.9643120844906115,2,At Risk
CUST_00679,115,8,9041.15,9.109652256967117,0,Champions
CUST_00680,60,3,1347.31,7.20660723535954,2,At Risk
CUST_00681,110,5,3809.77,8.24558654743888,1,Loyal Customers
CUST_00682,110,2,136.04000000000002,4.920272854015865,2,At Risk
CUST_00683,144,7,14346.099999999999,9.571303110172376,0,Champions
CUST_00684,23,6,1959.03,7.580715058229875,0,Champions
CUST_00685,213,1,671.92,6.51162645185096,3,New / Low-Engagement
CUST_00686,15,4,2493.26,7.821747371006788,1,Loyal Customers
CUST_00687,11,10,8623.81,9.062398212671411,0,Champions
CUST_00688,208,2,3597.83,8.188364071620256,1,Loyal Customers
CUST_00689,86,2,474.65,6.164682289652466,2,At Risk
CUST_00690,32,2,1510.6799999999998,7.320976894128888,2,At Risk
CUST_00691,149,3,1029.55,6.9378479192893066,2,At Risk
CUST_00692,24,9,18117.17,9.804670581119312,0,Champions
CUST_00693,7,2,657.14,6.489417674651298,2,At Risk
CUST_00694,44,5,1615.44,7.3879814792480465,1,Loyal Customers
CUST_00695,200,1,220.95,5.402452131280044,2,At Risk
CUST_00696,50,4,1035.13,6.943247897572625,1,Loyal Customers
CUST_00697,134,4,5570.96,8.625502156123032,1,Loyal Customers
CUST_00698,71,3,1211.44,7.100390137051156,2,At Risk
CUST_00699,40,3,907.82,6.812147054766989,2,At Risk
CUST_00700,226,2,2497.63,7.823497860649414,3,New / Low-Engagement
CUST_00701,27,3,1638.0500000000002,7.4018720846848645,1,Loyal Customers
CUST_00702,350,2,1378.23,7.229280651413002,3,New / Low-Engagement
CUST_00703,3,7,10139.98,9.22433991941796,0,Champions
CUST_00704,41,10,14922.749999999998,9.610709182659598,0,Champions
CUST_00705,2,2,450.5,6.11257537285704,2,At Risk
CUST_00706,192,2,5327.74,8.580870091464945,1,Loyal Customers
CUST_00707,70,3,8444.039999999999,9.041334565761174,1,Loyal Customers
CUST_00708,32,4,837.62,6.7317576837248705,2,At Risk
CUST_00709,305,3,2650.42,7.882850624521033,3,New / Low-Engagement
CUST_00710,272,3,2493.71,7.821927768965173,3,New / Low-Engagement
CUST_00711,38,4,2591.56,7.860401083519575,1,Loyal Customers
CUST_00712,29,3,1390.46,7.238108834595173,1,Loyal Customers
CUST_00713,126,1,1189.55,7.082170664204995,2,At Risk
CUST_00714,178,1,7672.2,8.945489017262183,1,Loyal Customers
CUST_00715,238,2,4381.339999999999,8.385338107286941,3,New / Low-Engagement
CUST_00716,59,7,20361.77,9.9214635124909,0,Champions
CUST_00717,39,7,4111.0,8.321664807135,0,Champions
CUST_00718,146,3,1843.0700000000002,7.519730364350488,1,Loyal Customers
CUST_00719,70,4,2448.87,7.803790240906486,1,Loyal Customers
CUST_00720,131,8,30076.86,10.311544631915927,0,Champions
CUST_00721,261,2,782.28,6.663490231045816,3,New / Low-Engagement
CUST_00722,241,2,969.9,6.878223476376099,3,New / Low-Engagement
CUST_00723,66,4,1172.96,7.068137928257338,1,Loyal Customers
CUST_00724,17,3,416.02,6.033134182279374,2,At Risk
CUST_00725,366,2,1261.71,7.141015483950774,3,New / Low-Engagement
CUST_00726,238,3,745.64,6.615583141257491,3,New / Low-Engagement
CUST_00727,375,2,880.47,6.781590968360324,3,New / Low-Engagement
CUST_00728,44,4,5240.84,8.564427860716265,1,Loyal Customers
CUST_00729,23,2,1546.58,7.3444476995068735,2,At Risk
CUST_00730,108,2,776.69,6.656327987189528,2,At Risk
CUST_00731,274,4,1063.22,6.96999741544555,3,New / Low-Engagement
CUST_00732,117,3,8959.26,9.100554523405108,1,Loyal Customers
CUST_00733,252,2,658.38,6.4912999995740694,3,New / Low-Engagement
CUST_00734,44,1,1121.67,7.02346505581084,2,At Risk
CUST_00735,74,2,1746.54,7.465964363688629,2,At Risk
CUST_00736,374,1,254.8,5.5443958891447425,3,New / Low-Engagement
CUST_00737,47,4,4383.15,8.385751043370988,1,Loyal Customers
CUST_00738,297,2,9723.04,9.182356448961078,3,New / Low-Engagement
CUST_00739,190,1,118.65,4.784570814354383,2,At Risk
CUST_00740,104,5,13288.4,9.494722003961284,1,Loyal Customers
CUST_00741,40,7,3597.98,8.188405750964396,0,Champions
CUST_00742,193,3,443.25,6.096387467034761,2,At Risk
CUST_00743,418,2,3355.39,8.118621270608804,3,New / Low-Engagement
CUST_00744,107,4,1161.2800000000002,7.058138872240152,1,Loyal Customers
CUST_00745,4,4,16565.24,9.715122168557794,1,Loyal Customers
CUST_00746,60,2,3124.15,8.04723756101854,1,Loyal Customers
CUST_00747,42,7,1705.24,7.442047398110234,0,Champions
CUST_00748,91,7,6148.490000000001,8.724124430532676,0,Champions
CUST_00749,44,3,923.34,6.829079969326997,2,At Risk
CUST_00750,326,2,3447.6,8.145723630566032,3,New / Low-Engagement
